UMAP-1,UMAP-2,Theme #,Theme,Snippet
6.8172827,1.605424,1,Engine,Airbus 320 (Aircraft X) from <Airport  (Domestic)> departed runway XXL and shortly after takeoff experienced high engine…
7.805928,1.9835382,1,Engine,Started day with a phone call at XA:05 for a sign in of XC:15. Had to rush to get ready and be at the airport promptly. …
7.8976226,2.119926,1,Engine,Reported to aircraft 1 hour prior to departure. While in gate area; downloaded flight plan weather and Jeppsen routing. …
0.9543564,4.612379,3,Odor,We pushed back from the gate and departed early. Everything was uneventful until climb out when we started to have elect…
8.5252285,1.4838555,1,Engine,Departing Runway XX at <Airport  (Domestic)>. Flaps 1 [flex thrust] takeoff. Received Engine 1 Compressor Vane Marker. I…
1.6097083,2.7335417,3,Odor,Boarding process in <Airport  (Domestic)>. The issue started with the gate having me and the First Officer loaded onto a…
0.33539477,1.8666921,3,Odor,After pushback from gate and after both engines started; First Officer and I noticed a strong odor. To me it smelled lik…
8.146331,3.1774201,1,Engine,Flying in cruise about 70 minutes into the flight and prior to <Fix / Intersection>; we received an Marker for Hydraulic…
7.050413,2.482729,1,Engine,During climb-out at about 15;000 ft.; a Flight Attendant from the aft cabin called to report that the 4R door had a very…
6.7767425,1.8383199,1,Engine,On takeoff <Airport  (Domestic)> Runway XXL after rotation approximately 700 ft.; loud bang; and number 1 engine rolled …
5.1284165,5.134766,2,Equipment List,Working at the terminal in training status as assigned by <Airport  (Domestic)> training coordinator. It was brought to …
5.290966,4.5206804,1,Engine,During taxi out; we received an Marker message for thrust reverser 1&2. Maintenance deferred thrust reverser Number 1 pr…
5.858074,1.2356509,3,Odor,On takeoff; about 500 feet; I smelled smoke or something burning. The First Officer  Heading HDG(S) (First Officer) was …
1.4765062,2.2246506,3,Odor,Immediately upon rotation on take off out of <Airport  (Domestic)>; intense fumes filled the cabin. Since it was safety …
2.58515,3.6766083,1,Engine,Departed <Airport  (Domestic)> with the number 1 Bleed Deferred. During climbout from <Airport  (Domestic)>; received a …
6.8519917,1.8499491,1,Engine,After rotation and gear retraction; on a Take Off Go Around; IMP Performance takeoff; the aircraft gave a #1 Engine Fire…
8.559126,3.4465415,1,Engine,During cruise at FL320 Marker showed Hydraulic Y sys lo and quantity indicated zero. Accomplished Marker actions In Acco…
8.524494,3.4427426,1,Engine,During cruise at FL320 Marker showed Hydraulic Y sys lo and quantity indicated zero. Accomplished Marker actions in acco…
7.254583,0.36293364,1,Engine,During approach for landing and fully established on the Compass Locator At  Outer Runway XXR at <Airport  (Domestic)>. …
6.686353,-0.630535,1,Engine,Stabilizer electric yoke trim worked well on the ground. On climbout; the Captain's trim switches would not work. He gav…
8.299914,3.434624,1,Engine,I was Captain and Pilot Flying on Flight XXXX ZZZ2-<Airport  (Domestic)>. At approximately XA:45 near <Airport> airport …
2.327108,4.2670255,2,Equipment List,We were scheduled to fly to <Airport  (Domestic)>. The aircraft had Minimum Equipment List 36-X-X on it when we picked i…
5.263693,4.467442,1,Engine,We had a normal landing; roll out and exited the runway uneventfully. Taxiing to [ramp]; we got an Marker ATS off. Marke…
6.833866,1.8217775,1,Engine,Departed gate; preflight indicated oil 19/19; First Officer  Heading HDG(S) (First Officer) was Pilot Flying. Jumpseatin…
6.642581,1.7502142,1,Engine,We departed on time. Normal taxi-out and departure from runway. Climbed to FL330 in smooth air and first 45 minutes of f…
7.8361163,2.8748882,1,Engine,After lowering the gear on final to Runway XXR in <Airport  (Domestic)>; we received an Marker stating that the auto bra…
4.116285,4.160382,2,Equipment List,When we arrived at aircraft; Maintenance was working a Captain's seat issue; and an aft lavatory issue. On preflight we …
7.2692924,2.701906,1,Engine,Marker eng 1 rev pressurized. Complied with Marker. Requested lower altitude and priority handling. Determined based on …
4.433827,4.7173867,2,Equipment List,On walk around Captain noted paint missing within the RVSM critical area on the Right Side nose fuselage. The appearance…
3.9251606,7.59263,1,Engine,[I] was called by Scheduling to ferry aircraft from <Airport  (Domestic)> to <Airport> [and] was unaware it was a mainte…
1.8314509,3.5057645,1,Engine,After climb out; we set up a restroom break. When I pulled my O2 mask out of the compartment; the hose blew off. I was a…
5.1527824,-1.1717474,4,Feet,While on short final for Compass Locator At  Outer Runway X at 1;500 feet; the aircraft pitched down from approx 800 fee…
4.553485,4.893278,4,Feet,Aircraft X was just painted with new paint job and already paint is peeling off inside RVSM critical area. See pictures …
0.65743876,4.0076523,3,Odor,This report serves as a chronology of events that took place onboard an A321 (non-sharklet IAE Engines; enhanced aircraf…
7.4786897,4.5764647,1,Engine,After takeoff; I raised the gear lever; but the gear did not retract. We had a LGCIU 1 & 2 Failure on the Marker. We fol…
3.3398407,1.1175342,3,Odor,Had an uncontrolled decompression event twice on the same aircraft; Captain requested priority handling twice. Decompres…
2.759078,5.166728,2,Equipment List,I was the Captain assigned on Flight ABCD scheduled <Airport  (Domestic)> to <Airport>. Flight release indicated Minimum…
6.725872,1.8233998,1,Engine,Approximately 15 minutes after leveling off at FL320; two Marker cautions came on. Engine 2 Sensor and Engine 2 FADEC B.…
3.0688105,0.08011254,2,Equipment List,On day one of a four day trip; I was advised [later] on to provide information about [a] flights performed a few days pr…
6.546876,1.8289955,1,Engine,We were about 20 miles prior to Top Of Descent on arrival landing south with <Airport  (Domestic)> Center; clearance PD …
8.42273,3.546683,1,Engine,Our aircraft had 5 MELs and numerous other NEFs in <Airport  (Domestic)> that we briefed thoroughly before departure. On…
7.1092362,1.3457505,1,Engine,Flight XXX was delayed prior to departure 1 hr as Flight Crew and Maintenance worked through 5 MELs and numerous NEFs (N…
0.3508578,3.8423264,3,Odor,Flight planned to operate an aircraft with Auxiliary Power Unit (Auxiliary Power Unit) inoperative. <Airport  (Domestic)…
6.848109,2.1340284,1,Engine,During cruise; FL350 got the Marker message Engine 2 EPR MODE FAULT. Executed Marker actions. Then went to the North N Q…
2.8426685,3.0725381,3,Odor,While enroute the crew reported that row 11 seats definitely were too loose to allow anyone to sit in for landing. There…
1.9110245,3.5795035,1,Engine,According to COM 1 3.1.62; we were clearly legal to initiate the flight.  Our confusion comes from what we should do if …
2.9158447,0.308115,1,Engine,We had an early morning showtime in <Airport  (Domestic)> of XA:45am. There was one pack inoperative on our aircraft. Th…
2.9414093,3.1683204,3,Odor,Upon take off row 11 D;E; and F directly in front of my JS lifted up off its tracks and rolled back into the row behind.…
6.3094854,1.4201195,1,Engine,The plane landed the night before with an emergency due to loud banging and vibration. Upon communication with the inbou…
5.55205,4.7777877,1,Engine,Critical events and  emergencies need to be taken more seriously. This incident could have turned out very differently. …
7.1841073,1.8035142,1,Engine,Climbing out of <Airport  (Domestic)> at 8;000 ft. my right engine failed. We [advised Air Traffic Control] and turned d…
0.31740806,3.7541425,3,Odor,In the interest of safety; I refused an aircraft for an inoperative Auxiliary Power Unit. Terrain considerations as well…
8.395089,5.1667013,1,Engine,The plane had a deferred green hydraulic braking system as well as a deferred number 4 brake. This left the plane with n…
6.238528,2.235212,1,Engine,Company policy of leaving the Number 1 engine running at the gate contributed to this event. The classic engine with the…
3.3025496,3.922403,3,Odor,During A300 preflight Aircraft X Captain touched base of rotating beacon switch on overhead panel (cleaning cockpit) and…
2.9101233,6.096093,3,Odor,Coming into <Airport  (Domestic)>. When we get to the gate; the pilot dinged and the seatbelt sign was turned off. I mad…
8.438254,3.2338789,1,Engine,While enroute to <Airport> from <Airport  (Domestic)> at Flight Level 390 we received a Hydraulic Y RSVR LO LVL Marker. …
0.36742973,3.9736395,3,Odor,After pushback; with parking brake set; both engines running; Auxiliary Power Unit off and after both pilots had complet…
7.94909,2.2303069,1,Engine,On landing rollout Runway XXL; after thrust reverser deployment; Engine #1 rolled back and shutdown. Taxied off runway a…
5.8802433,2.6604764,1,Engine,During the departure climb the First Officer indicated to me that the right engine oil quantity was decreasing at a mode…
5.9204736,2.6117613,1,Engine,Autopilot 1 engaged. Passing 15 to 16;000 feet we noticed the right engine oil quantity began to decrease.  Captain was …
2.9465866,0.15567192,1,Engine,While at Cruise altitude (Flight Level 340); we received a Cautionary Message (Marker) Engine 1 & 2 BLEED FAULT. We comp…
0.3018579,3.7336395,3,Odor,Climbing through 23;000 ft. to 37;000 ft. I was Pilot Flying (Pilot Flying). As I scrolled through the systems display p…
8.398992,0.29941192,1,Engine,On takeoff; at approximately 35 kts; we observed a 'F/Control FLAPS LOCKED' Level 2 Marker. I rejected the takeoff; exit…
5.6740327,3.8275373,1,Engine,Went out to Aircraft X for turnover; there were 6 mechanics assigned to do the workload. There was a [Malfunction A] and…
8.383828,1.3112669,2,Equipment List,During Takeoff Roll on <Airport  (Domestic)>; First Officer called '80 Knots'- Captain saw '50 Knots'- a 30 Knot Differe…
3.6330354,2.9163704,1,Engine,Clearing [Runway] XXL in <Airport  (Domestic)>; a master warning light and bell sounded; with the Marker; SMOKE AFT CARG…
2.9261382,0.062164325,1,Engine,Require a pressure when replacing door sealsOur original flight was delayed by 3 hours due to a MX write up from the fli…
2.5424845,3.5972676,1,Engine,This jet had a recent history of engine bleed work and complaints of very loud cabin pack noise. Shortly after takeoff w…
3.740626,3.1509104,1,Engine,First Officer was flying [Runway] XXR departure. Took off. Started the turn and climb to the east. At that point we rece…
4.2340612,1.3827972,1,Engine,We were to ferry aircraft from <Airport  (Domestic)> to <Airport> after engine replacement due to engine fire along with…
2.1970427,2.5406692,3,Odor,Enroute on Aircraft X from <Airport (Foreign)> to <Airport  (Domestic)> we were unable to open the flight deck door. The…
8.040824,0.32805228,1,Engine,On approach to <Airport  (Domestic)> when flaps one was selected a 'Flight CTRL flap slat' disagree message was displaye…
8.003559,1.4596252,1,Engine,Engine Fail/Rejected Takeoff (Rejected Takeoff) I was Pilot Flying (Pilot Flying) holding short. After receiving a TO (t…
2.9408247,0.11503436,1,Engine,We were climbing in the high teens; we had just done the transition standard on the altimeters. Somewhere around FL200-F…
8.271977,0.1253776,1,Engine,On approach; upon selecting Flaps 2; 'Flight CONT flaps fault' on Marker. We discontinued the approach and performed Mar…
6.0202584,2.6334522,1,Engine,Near top of climb we had an intermittent Engine 1 OIL LO PR Amber Caution message which became a steady RED Warning mess…
5.921111,2.6090922,1,Engine,The crew departed <Airport  (Domestic)> on time after calling maintenance to reset a Rudder Trim Limiter Marker malfunct…
5.929746,-1.2778077,1,Engine,I was the Pilot Flying on this leg. After departing <Airport> while climbing through Flight Level 280 on our way up to F…
